filer_lastname,filer_firstname,filer_office,office_first_name,office_middle_name,office_last_name,report_title,reporting_year,begin_travel_date,end_travel_date,date_received,transaction_date,num_pages,doc_url,file_name,source,id,date_of_birth,gender,party,state,notes,is_member,document_link
AUSTIN,ARIA,"FETTERMAN, JOHN",JOHN,NA,FETTERMAN,Employee Reimbursed Travel,2023,2023-06-28,2023-06-28,2023-07-20,2023-07-20,13,https://giftrule-disclosure.senate.gov/media/2023/w965DKSpvk61IGYUKKNLA.pdf,w965DKSpvk61IGYUKKNLA.pdf,2024-04-01,F000479,1969-08-15,M,D,PA,NA,FALSE,https://www.documentcloud.org/documents/24577519-w965dkspvk61igyukknla
AUSTIN,ARIA,"FETTERMAN, JOHN",JOHN,NA,FETTERMAN,Employee Reimbursed Travel,2023,2023-07-21,2023-07-21,2023-08-08,2023-08-09,11,https://giftrule-disclosure.senate.gov/media/2023/Bq14AY0P6Uyevkaz14gqA.pdf,Bq14AY0P6Uyevkaz14gqA.pdf,2024-04-01,F000479,1969-08-15,M,D,PA,NA,FALSE,https://www.documentcloud.org/documents/24374598-bq14ay0p6uyevkaz14gqa
AUSTIN,ARIA,"FETTERMAN, JOHN",JOHN,NA,FETTERMAN,Employee Reimbursed Travel,2023,2023-06-28,2023-06-28,2023-11-28,2023-12-01,2,https://giftrule-disclosure.senate.gov/media/2023/I1fGxGrbkutgI3iDYfQ.pdf,I1fGxGrbkutgI3iDYfQ.pdf,2024-04-01,F000479,1969-08-15,M,D,PA,NA,FALSE,https://www.documentcloud.org/documents/24374853-i1fgxgrbkutgi3idyfq
AVILA,CHRIS,"COONS, CHRIS",CHRIS,NA,COONS,Employee Reimbursed Travel,2023,2022-10-25,2022-10-26,2023-01-03,2023-01-06,10,https://giftrule-disclosure.senate.gov/media/2023/uav0f5P5kuq7gX3rdFX4w.pdf,uav0f5P5kuq7gX3rdFX4w.pdf,2024-04-01,C001088,1963-09-09,M,D,DE,NA,FALSE,https://www.documentcloud.org/documents/24577473-uav0f5p5kuq7gx3rdfx4w
AVILA,CHRIS,"COONS, CHRIS",CHRIS,NA,COONS,Employee Reimbursed Travel,2023,2023-10-10,2023-10-12,2023-11-14,2023-11-14,12,https://giftrule-disclosure.senate.gov/media/2023/RzIHmyTxZU1OnLLtm2w.pdf,RzIHmyTxZU1OnLLtm2w.pdf,2024-04-01,C001088,1963-09-09,M,D,DE,NA,FALSE,https://www.documentcloud.org/documents/24375238-rzihmytxzu1onlltm2w
AVITIA,REBECCA L,"HEINRICH, MARTIN",MARTIN,NA,HEINRICH,Employee Reimbursed Travel,2021,2021-09-10,2021-09-12,2021-10-04,2021-10-04,16,https://giftrule-disclosure.senate.gov/media/2021/fPajbO2tcUOjdb1eA9f6sQ.pdf,fPajbO2tcUOjdb1eA9f6sQ.pdf,2024-04-01,H001046,1971-10-17,M,D,NM,NA,FALSE,https://www.documentcloud.org/documents/24374759-fpajbo2tcuojdb1ea9f6sq
AXSON,ROBERT,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2023,2023-02-18,2023-02-26,2023-03-28,2023-03-28,76,https://giftrule-disclosure.senate.gov/media/2023/w2PSZ9d4aEC2jOkCTrgrag.pdf,w2PSZ9d4aEC2jOkCTrgrag.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24577517-w2psz9d4aec2jokctrgrag
AZARMI,MANA,"PADILLA, ALEX",ALEX,NA,PADILLA,Employee Reimbursed Travel,2022,2022-08-08,2022-08-11,2022-09-09,2022-09-12,33,https://giftrule-disclosure.senate.gov/media/2022/mAWosWPlE6j63zHVV9QXw.pdf,mAWosWPlE6j63zHVV9QXw.pdf,2024-04-01,P000145,1973-03-22,M,D,CA,NA,FALSE,https://www.documentcloud.org/documents/24577321-mawoswple6j63zhvv9qxw
AZARMI,MANA,"PADILLA, ALEX",ALEX,NA,PADILLA,Employee Reimbursed Travel,2023,2023-08-30,2023-08-31,2023-09-29,2023-09-29,16,https://giftrule-disclosure.senate.gov/media/2023/ciHVHwQXUuYkXZS8udEw.pdf,ciHVHwQXUuYkXZS8udEw.pdf,2024-04-01,P000145,1973-03-22,M,D,CA,NA,FALSE,https://www.documentcloud.org/documents/24374628-cihvhwqxuuykxzs8udew
BAILEY,CATHERINE (KATIE),"BRAUN, MIKE",MIKE,NA,BRAUN,Employee Reimbursed Travel,2022,2022-05-05,2022-05-06,2022-05-26,2022-05-26,11,https://giftrule-disclosure.senate.gov/media/2022/ll2WcweiDEO2YMpMipjBGg.pdf,ll2WcweiDEO2YMpMipjBGg.pdf,2024-04-01,B001310,1954-03-24,M,R,IN,NA,FALSE,https://www.documentcloud.org/documents/24375004-ll2wcweideo2ympmipjbgg
BAILEY,CATHERINE (KATIE),"BRAUN, MIKE",MIKE,NA,BRAUN,Employee Reimbursed Travel,2022,2022-08-03,2022-08-05,2022-08-22,2022-08-23,12,https://giftrule-disclosure.senate.gov/media/2022/PnNmXwbSx0qj0Q3wOW6gfg.pdf,PnNmXwbSx0qj0Q3wOW6gfg.pdf,2024-04-01,B001310,1954-03-24,M,R,IN,NA,FALSE,https://www.documentcloud.org/documents/24577393-pnnmxwbsx0qj0q3wow6gfg
BAILEY,CATHERINE (KATIE),"BRAUN, MIKE",MIKE,NA,BRAUN,Employee Reimbursed Travel,2023,2022-08-03,2022-08-05,2023-04-25,2023-04-25,8,https://giftrule-disclosure.senate.gov/media/2023/E1oaZEEEh0CxYa6b7Kkp1w.pdf,E1oaZEEEh0CxYa6b7Kkp1w.pdf,2024-04-01,B001310,1954-03-24,M,R,IN,NA,FALSE,https://www.documentcloud.org/documents/24374688-e1oazeeeh0cxya6b7kkp1w
BANICKI,LIZ,"SULLIVAN, DAN",DAN,NA,SULLIVAN,Employee Reimbursed Travel,2022,2022-04-16,2022-04-23,2022-05-18,2022-05-18,15,https://giftrule-disclosure.senate.gov/media/2022/O9CUm9Z93ESS0ZtC4ciVQ.pdf,O9CUm9Z93ESS0ZtC4ciVQ.pdf,2024-04-01,S001198,1964-11-13,M,R,AK,NA,FALSE,https://www.documentcloud.org/documents/24577362-o9cum9z93ess0ztc4civq
BARKER,KENDAL,"TUBERVILLE, TOMMY",TOMMY,NA,TUBERVILLE,Employee Reimbursed Travel,2022,2022-10-26,2022-10-28,2022-12-19,2022-12-19,5,https://giftrule-disclosure.senate.gov/media/2022/rQlBsGyJUy8gJtZ6aHGjg.pdf,rQlBsGyJUy8gJtZ6aHGjg.pdf,2024-04-01,T000278,1954-09-18,M,R,AL,NA,FALSE,https://www.documentcloud.org/documents/24577440-rqlbsgyjuy8gjtz6ahgjg
BARKER,KENDAL,"TUBERVILLE, TOMMY",TOMMY,NA,TUBERVILLE,Employee Reimbursed Travel,2022,2022-10-26,2022-10-28,2022-11-28,2022-11-29,32,https://giftrule-disclosure.senate.gov/media/2022/GjelNZPWk2MAMtGfHSQAw.pdf,GjelNZPWk2MAMtGfHSQAw.pdf,2024-04-01,T000278,1954-09-18,M,R,AL,NA,FALSE,https://www.documentcloud.org/documents/24577210-gjelnzpwk2mamtgfhsqaw
BARLOW,MOLLY,"MENENDEZ, ROBERT",ROBERT,NA,MENENDEZ,Employee Reimbursed Travel,2021,2021-11-13,2021-11-13,2021-12-08,2021-12-08,10,https://giftrule-disclosure.senate.gov/media/2021/YC39X5DAECJlhYGrTeZrQ.pdf,YC39X5DAECJlhYGrTeZrQ.pdf,2024-04-01,M000639,1954-01-01,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24375489-yc39x5daecjlhygrtezrq
BARLOW,MOLLY,"MENENDEZ, ROBERT",ROBERT,NA,MENENDEZ,Employee Reimbursed Travel,2022,2022-04-09,2022-04-16,2022-05-13,2022-05-16,31,https://giftrule-disclosure.senate.gov/media/2022/AYaZqnOmh0KUKxh5b16Ng.pdf,AYaZqnOmh0KUKxh5b16Ng.pdf,2024-04-01,M000639,1954-01-01,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577092-ayazqnomh0kukxh5b16ng
BARR,CHRISTOPHER,"MENENDEZ, ROBERT",ROBERT,NA,MENENDEZ,Employee Reimbursed Travel,2022,2022-08-13,2022-08-21,2022-09-13,2022-09-14,25,https://giftrule-disclosure.senate.gov/media/2022/JSWCUG5Hek2ZIrMhcaRAg.pdf,JSWCUG5Hek2ZIrMhcaRAg.pdf,2024-04-01,M000639,1954-01-01,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577266-jswcug5hek2zirmhcarag
BARRERA,MARISSA,"SANDERS, BERNARD",BERNARD,NA,SANDERS,Employee Reimbursed Travel,2023,2023-06-21,2023-06-24,2023-09-27,2023-09-27,12,https://giftrule-disclosure.senate.gov/media/2023/cKnu5Iz37EwgzMTNZJbw.pdf,cKnu5Iz37EwgzMTNZJbw.pdf,2024-04-01,S000033,1941-09-08,M,ID,VT,NA,FALSE,https://www.documentcloud.org/documents/24374632-cknu5iz37ewgzmtnzjbw
BASIL,ELIZABETH CLARE,"COTTON, TOM",TOM,NA,COTTON,Employee Reimbursed Travel,2022,2022-09-01,2022-09-03,2022-09-29,2022-09-30,11,https://giftrule-disclosure.senate.gov/media/2022/VokftfDwWUiWFWRmcfADg.pdf,VokftfDwWUiWFWRmcfADg.pdf,2024-04-01,C001095,1977-05-13,M,R,AR,NA,FALSE,https://www.documentcloud.org/documents/24375395-vokftfdwwuiwfwrmcfadg
BASIL,ELIZABETH CLARE,"COTTON, TOM",TOM,NA,COTTON,Employee Reimbursed Travel,2022,2022-04-22,2022-04-24,2022-05-18,2022-05-18,14,https://giftrule-disclosure.senate.gov/media/2022/K0I3LVbTQ06njYVwJfrERw.pdf,K0I3LVbTQ06njYVwJfrERw.pdf,2024-04-01,C001095,1977-05-13,M,R,AR,NA,FALSE,https://www.documentcloud.org/documents/24374947-k0i3lvbtq06njyvwjfrerw
BASIL,ELIZABETH CLARE,"COTTON, TOM",TOM,NA,COTTON,Employee Reimbursed Travel,2023,2023-03-13,2023-03-15,2023-04-14,2023-04-14,15,https://giftrule-disclosure.senate.gov/media/2023/bewgVUBESrRBBF4BwS3w.pdf,bewgVUBESrRBBF4BwS3w.pdf,2024-04-01,C001095,1977-05-13,M,R,AR,NA,FALSE,https://www.documentcloud.org/documents/24577100-bewgvubesrrbbf4bws3w
BEAUMONT,AMANDA,"MURRAY, PATTY",PATTY,NA,MURRAY,Employee Reimbursed Travel,2022,2022-10-11,2022-10-13,2022-11-10,2022-11-14,17,https://giftrule-disclosure.senate.gov/media/2022/wXv1eY9UeEmKpnJeY7soIg.pdf,wXv1eY9UeEmKpnJeY7soIg.pdf,2024-04-01,M001111,1950-10-11,F,D,WA,NA,FALSE,https://www.documentcloud.org/documents/24577561-wxv1ey9ueemkpnjey7soig
BEAVER,WILSON,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2023,2022-12-12,2022-12-14,2023-01-23,2023-01-23,2,https://giftrule-disclosure.senate.gov/media/2023/njSa3Q390qrEmpW6Bj1g.pdf,njSa3Q390qrEmpW6Bj1g.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577348-njsa3q390qrempw6bj1g
BEAVER,WILSON,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2023,2022-12-12,2022-12-14,2023-01-11,2023-01-12,13,https://giftrule-disclosure.senate.gov/media/2023/ouq2AIKxpkZ6k5qtMNSg.pdf,ouq2AIKxpkZ6k5qtMNSg.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577374-ouq2aikxpkz6k5qtmnsg
BECKER,KELSEY,"DUCKWORTH, TAMMY",TAMMY,NA,DUCKWORTH,Employee Reimbursed Travel,2024,2024-02-17,2024-02-23,2024-03-20,2024-03-21,43,https://giftrule-disclosure.senate.gov/media/2024/icXTiYYzk6QG51S2phQA.pdf,icXTiYYzk6QG51S2phQA.pdf,2024-04-01,D000622,1968-03-12,F,D,IL,NA,FALSE,https://www.documentcloud.org/documents/24527318-icxtiyyzk6qg51s2phqa
BEEZER,JOHN,"CANTWELL, MARIA",MARIA,NA,CANTWELL,Employee Reimbursed Travel,2023,2023-08-07,2023-08-10,2023-08-25,2023-08-25,25,https://giftrule-disclosure.senate.gov/media/2023/YlJZ3WaBTkObDZ55eYWt8g.pdf,YlJZ3WaBTkObDZ55eYWt8g.pdf,2024-04-01,C000127,1958-10-13,F,D,WA,NA,FALSE,https://www.documentcloud.org/documents/24577542-yljz3wabtkobdz55eywt8g
BELL,ALLYSON,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2021,2021-09-10,2021-09-12,2021-12-14,2021-12-15,2,https://giftrule-disclosure.senate.gov/media/2021/uWKYDsxtmU3EZDZDZKdyw.pdf,uWKYDsxtmU3EZDZDZKdyw.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24130136-uwkydsxtmu3ezdzdzkdyw
BELL,ALLYSON,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2021,2021-09-10,2021-09-12,2021-09-21,2021-09-22,14,https://giftrule-disclosure.senate.gov/media/2021/6o8hRI1kEi3TP3rNnjIqQ.pdf,6o8hRI1kEi3TP3rNnjIqQ.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24577029-6o8hri1kei3tp3rnnjiqq
BELL,ALLYSON,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2022,2022-03-24,2022-03-26,2022-04-25,2022-04-26,17,https://giftrule-disclosure.senate.gov/media/2022/AltNbQRI0W0yU1biOWz0g.pdf,AltNbQRI0W0yU1biOWz0g.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24374547-altnbqri0w0yu1biowz0g
BELL,ALLYSON,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2023,2023-04-27,2023-04-29,2023-05-11,2023-05-11,20,https://giftrule-disclosure.senate.gov/media/2023/Unrq7rV70OVWL6OSApiFQ.pdf,Unrq7rV70OVWL6OSApiFQ.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24577482-unrq7rv70ovwl6osapifq
BELLEW,EVELYN,"SANDERS, BERNARD",BERNARD,NA,SANDERS,Employee Reimbursed Travel,2023,2023-06-27,2023-06-28,2023-08-10,2023-08-10,22,https://giftrule-disclosure.senate.gov/media/2023/F7RDc71a0bVAfpZnhheg.pdf,F7RDc71a0bVAfpZnhheg.pdf,2024-04-01,S000033,1941-09-08,M,ID,VT,NA,FALSE,https://www.documentcloud.org/documents/24577185-f7rdc71a0bvafpznhheg
BENECKE,MICHELLE,"PETERS, GARY",GARY,NA,PETERS,Employee Reimbursed Travel,2023,2023-08-11,2023-08-13,2023-10-30,2023-10-30,13,https://giftrule-disclosure.senate.gov/media/2023/YvlmZ1ItzEaaiQYkDHNrA.pdf,YvlmZ1ItzEaaiQYkDHNrA.pdf,2024-04-01,P000595,1958-12-01,M,D,MI,NA,FALSE,https://www.documentcloud.org/documents/24375521-yvlmz1itzeaaiqykdhnra
BENINGA,ASHLYNNE,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2021,2021-08-16,2021-08-19,2021-09-15,2021-09-16,45,https://giftrule-disclosure.senate.gov/media/2021/gmk6YRqw1Ee58ZBK5J4Jw.pdf,gmk6YRqw1Ee58ZBK5J4Jw.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24374799-gmk6yrqw1ee58zbk5j4jw
BENITEZ,REYNALDO,"OSSOFF, JON",JON,NA,OSSOFF,Employee Reimbursed Travel,2023,2023-10-07,2023-10-13,2023-11-02,2023-11-02,24,https://giftrule-disclosure.senate.gov/media/2023/LpwQhcatAUyqhApPVAeLLQ.pdf,LpwQhcatAUyqhApPVAeLLQ.pdf,2024-04-01,O000174,1987-02-16,M,D,GA,NA,FALSE,https://www.documentcloud.org/documents/24375010-lpwqhcatauyqhappvaellq
BENZING,SARAH,"BROWN, SHERROD",SHERROD,NA,BROWN,Employee Reimbursed Travel,2023,2023-10-27,2023-10-29,2023-11-27,2023-11-28,18,https://giftrule-disclosure.senate.gov/media/2023/NOvdRaHbbkI0lM25ZYZTA.pdf,NOvdRaHbbkI0lM25ZYZTA.pdf,2024-04-01,B000944,1952-11-09,M,D,OH,NA,FALSE,https://www.documentcloud.org/documents/24375075-novdrahbbki0lm25zyzta
BERENBROICK,PHILLIP,"MENENDEZ, ROBERT",ROBERT,NA,MENENDEZ,Employee Reimbursed Travel,2023,2023-01-05,2023-01-07,2023-03-08,2023-03-09,12,https://giftrule-disclosure.senate.gov/media/2023/Bd3qAkNsT0yOuZPNyOh8w.pdf,Bd3qAkNsT0yOuZPNyOh8w.pdf,2024-04-01,M000639,1954-01-01,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577099-bd3qaknst0youzpnyoh8w
BERENBROICK,PHILLIP,"MENENDEZ, ROBERT",ROBERT,NA,MENENDEZ,Employee Reimbursed Travel,2023,2023-01-05,2023-01-07,2023-02-03,2023-02-03,11,https://giftrule-disclosure.senate.gov/media/2023/BWx6aNVrRkKS9Wx3etveGQ.pdf,BWx6aNVrRkKS9Wx3etveGQ.pdf,2024-04-01,M000639,1954-01-01,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577113-bwx6anvrrkks9wx3etvegq
BERNING,CRAIG,"FISCHER, DEBRA",DEBRA,NA,FISCHER,Employee Reimbursed Travel,2021,2021-08-16,2021-08-19,2021-09-20,2021-09-20,45,https://giftrule-disclosure.senate.gov/media/2021/CYZwegggY0qGdWRuQeV8Hg.pdf,CYZwegggY0qGdWRuQeV8Hg.pdf,2024-04-01,F000463,1951-03-01,F,R,NE,NA,FALSE,https://www.documentcloud.org/documents/24577143-cyzwegggy0qgdwruqev8hg
BERRYMAN,JACKSON,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2022,2022-09-01,2022-09-03,2022-09-30,2022-09-30,10,https://giftrule-disclosure.senate.gov/media/2022/dtAtpcepn0C0LRScMFMXw.pdf,dtAtpcepn0C0LRScMFMXw.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577161-dtatpcepn0c0lrscmfmxw
BERTI,ALEXANDROS,"TOOMEY, PAT",PAT,NA,TOOMEY,Employee Reimbursed Travel,2022,2022-09-01,2022-09-03,2022-10-03,2022-10-03,6,https://giftrule-disclosure.senate.gov/media/2022/evkQ1y4bfUCx94UuqCiNqQ.pdf,evkQ1y4bfUCx94UuqCiNqQ.pdf,2024-04-01,T000461,1961-11-17,M,R,PA,NA,FALSE,https://www.documentcloud.org/documents/24577181-evkq1y4bfucx94uuqcinqq
BEUKELMAN,JAN,"CARPER, TOM",TOM,NA,CARPER,Employee Reimbursed Travel,2023,2023-10-27,2023-10-29,2023-11-08,2023-11-08,18,https://giftrule-disclosure.senate.gov/media/2023/pOxtu4F0KKXyrXnrxeiw.pdf,pOxtu4F0KKXyrXnrxeiw.pdf,2024-04-01,C000174,1947-01-23,M,D,DE,NA,FALSE,https://www.documentcloud.org/documents/24375155-poxtu4f0kkxyrxnrxeiw
BHARGAVA,CLARISSA,"LUJAN, BEN RAY",BEN,RAY,LUJAN,Employee Reimbursed Travel,2022,2022-04-20,2022-04-22,2022-05-20,2022-05-23,31,https://giftrule-disclosure.senate.gov/media/2022/E77ZTk9lEaPMjNMA4GJw.pdf,E77ZTk9lEaPMjNMA4GJw.pdf,2024-04-01,L000570,1972-06-07,M,D,NM,NA,FALSE,https://www.documentcloud.org/documents/24577167-e77ztk9leapmjnma4gjw
BHAT,PRERNA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2023,2023-10-10,2023-10-12,2023-11-08,2023-11-08,25,https://giftrule-disclosure.senate.gov/media/2023/jwh8bWjicka99C0NgVw.pdf,jwh8bWjicka99C0NgVw.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24374939-jwh8bwjicka99c0ngvw
BIEGUN,JOSEPH,"RISCH, JAMES E",JAMES,E,RISCH,Employee Reimbursed Travel,2022,2022-08-28,2022-09-03,2022-09-30,2022-10-03,28,https://giftrule-disclosure.senate.gov/media/2022/ksDbczRxf0WgXF3KtLhFIg.pdf,ksDbczRxf0WgXF3KtLhFIg.pdf,2024-04-01,R000584,1943-05-03,M,R,ID,NA,FALSE,https://www.documentcloud.org/documents/24577286-ksdbczrxf0wgxf3ktlhfig
BIEGUN,JOSEPH,"RISCH, JAMES E",JAMES,E,RISCH,Employee Reimbursed Travel,2023,2022-08-28,2022-09-03,2023-03-29,2023-03-29,22,https://giftrule-disclosure.senate.gov/media/2023/0KtqeLrsESUm7MWYCBDCg.pdf,0KtqeLrsESUm7MWYCBDCg.pdf,2024-04-01,R000584,1943-05-03,M,R,ID,NA,FALSE,https://www.documentcloud.org/documents/24576983-0ktqelrsesum7mwycbdcg
BIEGUN,JOSEPH,"RISCH, JAMES E",JAMES,E,RISCH,Employee Reimbursed Travel,2024,2024-01-19,2024-01-27,2024-02-12,2024-02-13,33,https://giftrule-disclosure.senate.gov/media/2024/AdgYamaIgkyepVFa6FCrSA.pdf,AdgYamaIgkyepVFa6FCrSA.pdf,2024-04-01,R000584,1943-05-03,M,R,ID,NA,FALSE,https://www.documentcloud.org/documents/24453608-adgyamaigkyepvfa6fcrsa
BILLS,SHAWN,"MURRAY, PATTY",PATTY,NA,MURRAY,Employee Reimbursed Travel,2023,2023-08-22,2023-08-24,2023-09-05,2023-09-07,22,https://giftrule-disclosure.senate.gov/media/2023/1qWJBYBWHkaOgMiC6zJVYg.pdf,1qWJBYBWHkaOgMiC6zJVYg.pdf,2024-04-01,M001111,1950-10-11,F,D,WA,NA,FALSE,https://www.documentcloud.org/documents/24374356-1qwjbybwhkaogmic6zjvyg
BITTLEMAN,SARAH,"WYDEN, RON",RON,NA,WYDEN,Employee Reimbursed Travel,2023,2023-08-02,2023-08-04,2023-09-01,2023-09-07,7,https://giftrule-disclosure.senate.gov/media/2023/4fEbFKYncEWWUoDNLBZ0g.pdf,4fEbFKYncEWWUoDNLBZ0g.pdf,2024-04-01,W000779,1949-05-03,M,D,OR,NA,FALSE,https://www.documentcloud.org/documents/24374411-4febfkyncewwuodnlbz0g
BLACKMON,BEN,"BLACKBURN, MARSHA",MARSHA,NA,BLACKBURN,Employee Reimbursed Travel,2024,2024-02-20,2024-02-22,2024-02-29,2024-03-01,2,https://giftrule-disclosure.senate.gov/media/2024/hHxy0tWz0uH64P1IAfFmA.pdf,hHxy0tWz0uH64P1IAfFmA.pdf,2024-04-01,B001243,1952-06-06,F,R,TN,NA,FALSE,https://www.documentcloud.org/documents/24453611-hhxy0twz0uh64p1iaffma
BLANCO,MEGAN,"HASSAN, MAGGIE",MAGGIE,NA,HASSAN,Employee Reimbursed Travel,2024,2024-02-19,2024-02-23,2024-03-22,2024-03-22,19,https://giftrule-disclosure.senate.gov/media/2024/p4xMWMzEWyy3DQmS1Dw.pdf,p4xMWMzEWyy3DQmS1Dw.pdf,2024-04-01,H001076,1958-02-27,F,D,NH,NA,FALSE,https://www.documentcloud.org/documents/24527341-p4xmwmzewyy3dqms1dw
BLEDSOE-HERRING,DAISY,"SHAHEEN, JEANNE",JEANNE,NA,SHAHEEN,Employee Reimbursed Travel,2022,2022-04-09,2022-04-16,2022-05-19,2022-05-20,18,https://giftrule-disclosure.senate.gov/media/2022/uSk9f3eO0iKfgY0tSoyPw.pdf,uSk9f3eO0iKfgY0tSoyPw.pdf,2024-04-01,S001181,1947-01-28,F,D,NH,NA,FALSE,https://www.documentcloud.org/documents/24577486-usk9f3eo0ikfgy0tsoypw
BLEDSOE-HERRING,DAISY,"SHAHEEN, JEANNE",JEANNE,NA,SHAHEEN,Employee Reimbursed Travel,2022,2022-03-31,2022-04-01,2022-05-03,2022-05-04,11,https://giftrule-disclosure.senate.gov/media/2022/OQ5mwAWMCUaEn8vnZwsnQ.pdf,OQ5mwAWMCUaEn8vnZwsnQ.pdf,2024-04-01,S001181,1947-01-28,F,D,NH,NA,FALSE,https://www.documentcloud.org/documents/24577371-oq5mwawmcuaen8vnzwsnq
BLEIBERG,DANIEL,"ROSEN, JACKY",JACKY,NA,ROSEN,Employee Reimbursed Travel,2023,2023-08-02,2023-08-04,2023-08-29,2023-08-30,21,https://giftrule-disclosure.senate.gov/media/2023/HarLI0ZMQUeixyFJ3FoUyQ.pdf,HarLI0ZMQUeixyFJ3FoUyQ.pdf,2024-04-01,R000608,1957-08-02,F,D,NV,NA,FALSE,https://www.documentcloud.org/documents/24374823-harli0zmqueixyfj3fouyq
BLEIBERG,DANIEL,"ROSEN, JACKY",JACKY,NA,ROSEN,Employee Reimbursed Travel,2023,2023-08-02,2023-08-04,2023-12-18,2023-12-20,2,https://giftrule-disclosure.senate.gov/media/2023/vjpzqX4WLkKYuHso7rbLDw.pdf,vjpzqX4WLkKYuHso7rbLDw.pdf,2024-04-01,R000608,1957-08-02,F,D,NV,NA,FALSE,https://www.documentcloud.org/documents/24375387-vjpzqx4wlkkyuhso7rbldw
BLUNT,ROY,"BLUNT, ROY",ROY,NA,BLUNT,Member Reimbursed Travel,2022,2022-07-21,2022-07-23,2022-08-02,2022-08-02,8,https://giftrule-disclosure.senate.gov/media/2022/CH2bnkI2t02V8ke1tkNJUw.pdf,CH2bnkI2t02V8ke1tkNJUw.pdf,2024-04-01,B000575,1950-01-10,M,R,MO,NA,TRUE,https://www.documentcloud.org/documents/24577128-ch2bnki2t02v8ke1tknjuw
BODEY,MIKAYLA,"STABENOW, DEBBIE",DEBBIE,NA,STABENOW,Employee Reimbursed Travel,2023,2023-06-16,2023-06-16,2023-06-28,2023-06-28,34,https://giftrule-disclosure.senate.gov/media/2023/8clsHDzK3kGVKX5tff1RGQ.pdf,8clsHDzK3kGVKX5tff1RGQ.pdf,2024-04-01,S000770,1950-04-29,F,D,MI,NA,FALSE,https://www.documentcloud.org/documents/24577041-8clshdzk3kgvkx5tff1rgq
BODEY,MIKAYLA,"STABENOW, DEBBIE",DEBBIE,NA,STABENOW,Employee Reimbursed Travel,2023,2023-06-16,2023-06-16,2023-07-05,2023-07-05,34,https://giftrule-disclosure.senate.gov/media/2023/xpiYRPUSiEOSL1nROA7yA.pdf,xpiYRPUSiEOSL1nROA7yA.pdf,2024-04-01,S000770,1950-04-29,F,D,MI,NA,FALSE,https://www.documentcloud.org/documents/24577530-xpiyrpusieosl1nroa7ya
BODIAN,LANE,"SCHUMER, CHUCK",CHUCK,NA,SCHUMER,Employee Reimbursed Travel,2022,2022-04-09,2022-04-16,2022-05-17,2022-05-17,25,https://giftrule-disclosure.senate.gov/media/2022/akxlzbPG9UqkWG4BbtqddA.pdf,akxlzbPG9UqkWG4BbtqddA.pdf,2024-04-01,S000148,1950-11-23,M,D,NY,NA,FALSE,https://www.documentcloud.org/documents/24577081-akxlzbpg9uqkwg4bbtqdda
BODIAN,LANE,"SCHUMER, CHUCK",CHUCK,NA,SCHUMER,Employee Reimbursed Travel,2023,2022-04-09,2022-04-16,2023-03-22,2023-03-22,2,https://giftrule-disclosure.senate.gov/media/2023/TPTZJ12mFUaKNwSSoZzH0A.pdf,TPTZJ12mFUaKNwSSoZzH0A.pdf,2024-04-01,S000148,1950-11-23,M,D,NY,NA,FALSE,https://www.documentcloud.org/documents/24577464-tptzj12mfuaknwssozzh0a
